Longitude,Latitude,Decennial Population Count
-73.8834321,40.8721807,166
-73.8907252,40.8653733,1785
-73.8879099,40.8671084,450
-73.8909604,40.8623021,177
-73.8930707,40.8564115,382
-73.9151895,40.8448382,0
-73.881762,40.8414014,530
-73.8751236,40.8364355,0
-73.9087003,40.869016,48
-73.9057687,40.8718143,693
-73.9170529,40.8535561,684
-73.9097838,40.8593965,461
-73.907909,40.8570082,368
-73.9054925,40.8585196,317
-73.8992549,40.8730599,1037
-73.8984643,40.8714377,500
-73.9027982,40.8670401,1872
-73.9023637,40.8617601,594
-73.9047047,40.8598156,358
-73.9036521,40.857865,197
-73.9005985,40.8611925,1153
-73.8996715,40.8580757,20
-73.8983312,40.8634895,835
-73.8683315,40.8566943,0
-73.8609074,40.8673745,35
-73.8648618,40.8684028,253
-73.8648716,40.8567731,0
-73.8683755,40.8569816,0
-73.9086086,40.8636315,358
-73.8679947,40.826265,0
-73.8675055,40.8240072,0
-73.86768,40.8165445,0
-73.869845,40.877182,0
-73.9017583,40.8480252,0
-73.916291,40.8460257,401
-73.9288372,40.8059105,652
-73.926828,40.8462618,0
-73.9007669,40.8113306,0
-73.8680526,40.8005647,0
-73.8925153,40.8182701,0
-73.9046375,40.8087108,0
-73.900726,40.8114988,0
-73.8975604,40.8138038,0
-73.896109,40.8151161,0
-73.8941575,40.8170011,0
-73.8927689,40.8183116,0
-73.8914429,40.8196165,0
-73.889977,40.8209133,0
-73.9293306,40.827936,0
-73.9304414,40.8184592,310
-73.9135049,40.8368571,908
-73.9113792,40.8392897,112
-73.9166897,40.8370962,1132
-73.9161864,40.8376729,1065
-73.9156738,40.8382611,1578
-73.9151738,40.8388654,943
-73.9141551,40.8395406,777
-73.9152151,40.8369495,0
-73.9141731,40.8380668,0
-73.9133625,40.8392446,0
-73.9122635,40.8419532,0
-73.9135507,40.8405766,681
-73.9135163,40.8416303,648
-73.9131657,40.8422981,724
-73.9128174,40.8429863,491
-73.9124437,40.8433577,0
-73.9114529,40.8430138,30
-73.9107226,40.8429615,0
-73.9100284,40.8429262,88
-73.9122546,40.8440646,715
-73.9105614,40.8462811,806
-73.9096995,40.8470703,1089
-73.9075879,40.8773737,107
-73.9064848,40.8774592,148
-73.9215858,40.8270688,559
-73.9233478,40.8271207,0
-73.9244562,40.8274514,0
-73.9245445,40.8273074,0
-73.9233978,40.8269797,0
-73.922002,40.8265801,0
-73.9219611,40.8266991,0
-73.9253924,40.827737,0
-73.9272523,40.8284428,0
-73.9280445,40.8286852,0
-73.9265852,40.8279316,0
-73.9254865,40.827585,0
-73.9226512,40.8285355,62
-73.922347,40.8273203,0
-73.9214193,40.8290699,0
-73.9212493,40.8304419,531
-73.9208607,40.8316707,777
-73.9201733,40.8327822,36
-73.9207286,40.8303034,0
-73.9193576,40.8325009,0
-73.918321,40.833761,0
-73.9170145,40.8351194,0
-73.9160956,40.8360608,0
-73.9195121,40.8337335,1058
-73.9175017,40.8353902,662
-73.9172515,40.836483,739
-73.9183776,40.8356093,1302
-73.9164808,40.8349329,1224
-73.9186693,40.834795,0
-73.9131862,40.8384661,0
-73.9172878,40.8039008,0
-73.9155346,40.8034328,0
-73.8824934,40.8384228,5
-73.8738059,40.8373015,0
-73.8745861,40.8366149,0
-73.8734826,40.8372224,0
-73.8719862,40.8364489,0
-73.8679456,40.8354379,0
-73.8607579,40.8334643,0
-73.8612937,40.8255587,0
-73.8649435,40.8251326,0
-73.870543,40.8246588,0
-73.868686,40.8248838,0
-73.8730086,40.8242024,0
-73.875758,40.8239597,0
-73.8729446,40.8243532,0
-73.8719678,40.8244871,0
-73.8803919,40.82335,0
-73.8858306,40.8226518,0
-73.8835792,40.8229298,0
-73.8891116,40.8212335,0
-73.8913239,40.819449,0
-73.8887025,40.8212668,0
-73.8938257,40.816859,0
-73.8924402,40.8181639,0
-73.8911801,40.8193736,0
-73.8972068,40.8136461,0
-73.8957889,40.8149473,0
-73.9006967,40.8111133,0
-73.9056228,40.8077787,0
-73.9179895,40.8002722,0
-73.8739858,40.7589205,104
-73.9014344,40.877228,209
-73.9004509,40.8763506,242
-73.8889258,40.8799094,28
-73.8974604,40.8798494,620
-73.8875971,40.8784011,3139
-73.8874306,40.8764543,262
-73.8851312,40.8779754,0
-73.8858506,40.8764005,0
-73.8845636,40.8774575,262
-73.8855076,40.8766873,36
-73.8839711,40.8775095,0
-73.8851107,40.8764174,361
-73.8842416,40.8764162,507
-73.8829546,40.8797904,1116
-73.8820819,40.8782396,964
-73.8821677,40.8798487,238
-73.8814897,40.8793256,474
-73.8811794,40.8771991,315
-73.8831383,40.8767363,0
-73.8806877,40.8789802,134
-73.8797571,40.8787978,90
-73.9175259,40.8032251,0
-73.8922229,40.8348807,48
-73.8938509,40.8313871,386
-73.8952763,40.831335,473
-73.8913977,40.8556491,125
-73.8911357,40.8561653,0
-73.8907882,40.8552218,75
-73.8910927,40.8546459,363
-73.8875535,40.8549848,237
-73.889057,40.85324,0
-73.8901007,40.8523163,0
-73.8882464,40.8532487,226
-73.8897217,40.8514188,108
-73.890717,40.84969,686
-73.8916392,40.850137,0
-73.8745971,40.8758714,331
-73.9069076,40.8787065,1734
-73.9057379,40.8785475,257
-73.9024023,40.8788982,529
-73.8766012,40.8129231,0
-73.8782579,40.8126547,0
-73.8788039,40.8108688,0
-73.9129551,40.8508273,1046
-73.9155352,40.8228858,401
-73.9121716,40.8247204,260
-73.915877,40.8222515,496
-73.9166278,40.8239422,141
-73.9148509,40.8241435,497
-73.9138604,40.822374,275
-73.9155357,40.8189925,328
-73.9145181,40.8207497,194
-73.9149342,40.8202849,302
-73.9140826,40.8193533,116
-73.914544,40.8186848,0
-73.9110884,40.8236968,0
-73.9108949,40.8255452,13
-73.9121589,40.8225924,543
-73.9124972,40.8219635,336
-73.9132854,40.8206461,253
-73.9125853,40.8204208,197
-73.9132626,40.8191383,0
-73.9237706,40.8099166,1035
-73.9249668,40.8082723,1600
-73.9274375,40.8083912,0
-73.9255624,40.807531,0
-73.9235588,40.8056246,296
-73.924382,40.815389,0
-73.9248642,40.8150843,494
-73.9214556,40.8130289,671
-73.9239064,40.812422,122
-73.9221574,40.8121174,1954
-73.9186954,40.8119536,549
-73.9185011,40.8166615,23
-73.9178457,40.8181002,783
-73.9196076,40.8153362,80
-73.919465,40.8146335,92
-73.9174548,40.8138572,724
-73.9168636,40.8144089,660
-73.9182711,40.8150472,22
-73.9160467,40.8110271,798
-73.9194915,40.8106311,346
-73.9203953,40.8093409,512
-73.9199846,40.8099857,1034
-73.919882,40.8073929,188
-73.9203587,40.8067474,356
-73.9175076,40.8085365,581
-73.9168396,40.8095941,375
-73.91813,40.8075389,672
-73.9185953,40.8068408,883
-73.9162366,40.8058446,736
-73.9164939,40.8300769,305
-73.9171003,40.829022,281
-73.916626,40.8265309,945
-73.9162394,40.8286869,260
-73.9152266,40.8261522,0
-73.9139281,40.8292211,758
-73.9146375,40.8281585,141
-73.9130608,40.8289282,682
-73.9145532,40.8268758,348
-73.9121954,40.8286641,391
-73.9138668,40.8252747,725
-73.9187947,40.8551123,0
-73.9140463,40.8604153,614
-73.9099423,40.8652813,0
-73.9151082,40.859912,0
-73.9117429,40.8613586,424
-73.8913687,40.851728,0
-73.9068436,40.8679861,1169
-73.9033294,40.8715723,829
-73.8745625,40.8558569,0
-73.8825744,40.8577661,0
-73.8837188,40.8571462,449
-73.8828367,40.856799,203
-73.8793425,40.8562155,0
-73.8820366,40.8552199,2075
-73.8721182,40.8551232,0
-73.870061,40.8546429,0
-73.8602101,40.8540078,291
-73.9118273,40.8491831,532
-73.9139298,40.8446308,380
-73.9150219,40.8431538,972
-73.9124927,40.8449735,0
-73.9117034,40.8449114,0
-73.9113266,40.8454645,278
-73.9117272,40.844071,18
-73.9092411,40.8547608,351
-73.9085104,40.8544131,642
-73.9097837,40.8529702,995
-73.9171944,40.8417614,343
-73.9053414,40.8440481,281
-73.9054628,40.8430316,413
-73.9114139,40.8318229,715
-73.9091855,40.8357199,879
-73.9122744,40.8302529,880
-73.904974,40.8359353,0
-73.910585,40.8299675,0
-73.9069663,40.8324032,618
-73.9047502,40.8340717,1613
-73.929404,40.8301593,0
-73.9304151,40.8282002,0
-73.9264934,40.8295374,19
-73.8744358,40.8267773,222
-73.9264038,40.826,795
-73.925082,40.828417,218
-73.9258317,40.8269747,452
-73.9236266,40.828857,1387
-73.9200551,40.8428752,791
-73.919102,40.8426591,2211
-73.9200673,40.8395031,55
-73.9213,40.8364508,26
-73.9186845,40.8416695,180
-73.918488,40.8377783,660
-73.9190205,40.8394289,0
-73.9255122,40.830859,0
-73.922359,40.8329028,1199
-73.9233857,40.8311566,295
-73.9218563,40.8375909,17
-73.9213226,40.8371726,201
-73.9244545,40.8167938,49
-73.9203344,40.8344704,1013
-73.9197476,40.8373342,0
-73.9187143,40.8370285,906
-73.9177642,40.8456967,329
-73.9181405,40.834196,0
-73.9188093,40.8334783,0
-73.9195504,40.8325486,0
-73.9202538,40.8314752,0
-73.920908,40.830307,0
-73.9189256,40.8309972,740
-73.916717,40.8535518,432
-73.9147845,40.8560458,144
-73.913219,40.8557965,87
-73.9147855,40.8548392,786
-73.9115679,40.8554448,993
-73.9125786,40.8544416,546
-73.9152765,40.8496161,123
-73.9123103,40.8528201,1211
-73.9109182,40.8527931,1655
-73.9170111,40.8477047,782
-73.9194473,40.8449892,0
-73.9159248,40.8470134,637
-73.9167858,40.8444558,374
-73.9173873,40.8432412,22
-73.9123125,40.8469481,320
-73.9151691,40.8484812,495
-73.8692055,40.8336984,586
-73.8676139,40.8364119,129
-73.867638,40.8349567,36
-73.8674636,40.8358685,72
-73.8687863,40.8319232,589
-73.8702917,40.8300314,471
-73.8711998,40.8298403,0
-73.8693646,40.8302243,408
-73.8652469,40.8555667,1164
-73.8653165,40.8534092,1152
-73.865413,40.8517383,585
-73.8662986,40.8515446,1158
-73.8664499,40.8501439,42
-73.8633646,40.8555768,1285
-73.8634332,40.8533767,620
-73.8624258,40.8555849,642
-73.8663099,40.8492307,136
-73.8613264,40.8496019,288
-73.8666608,40.8481115,179
-73.8669157,40.846275,473
-73.9310081,40.8113782,0
-73.8665134,40.8406796,0
-73.8755071,40.8472041,0
-73.8773641,40.7892377,171
-73.9304477,40.8169099,0
-73.9131493,40.8184007,0
-73.9114445,40.8217877,285
-73.9217879,40.8305778,215
-73.892682,40.8182569,0
-73.8834886,40.8227963,0
-73.9291516,40.8371422,1661
-73.9260664,40.8376161,538
-73.9309883,40.8337923,534
-73.9301596,40.8324149,461
-73.9279014,40.8333401,692
-73.9252166,40.8355385,320
-73.8930831,40.8637759,881
-73.8729617,40.8402952,8
-73.8823602,40.8061701,0
-73.8882648,40.8195174,602
-73.8895278,40.8280181,215
-73.9038551,40.8520007,0
-73.903133,40.852897,0
-73.9022025,40.8540326,0
-73.9009503,40.8569357,794
-73.9001634,40.8582503,889
-73.9013436,40.8551505,0
-73.9002771,40.8567016,0
-73.899489,40.8580195,0
-73.8996053,40.8591917,433
-73.8988565,40.8605528,895
-73.8942478,40.8548582,278
-73.8957912,40.856492,495
-73.8981233,40.8558759,371
-73.8619997,40.8604425,135
-73.9060347,40.8595254,217
-73.9091116,40.8616314,1079
-73.8618593,40.8644941,126
-73.9062711,40.8692007,585
-73.8623048,40.8731763,154
-73.8609417,40.8762948,435
-73.9316188,40.8313564,0
-73.9052329,40.8748732,0
-73.9070394,40.8711719,0
-73.9184792,40.8550863,0
-73.9203259,40.8528473,0
-73.9218628,40.8511616,0
-73.9274286,40.8437654,0
-73.9263853,40.8455887,0
-73.9275176,40.8452727,0
-73.9253885,40.8448293,0
-73.9283529,40.8417302,0
-73.8806321,40.8139819,0
-73.9261206,40.8067014,278
-73.925837,40.8107997,556
-73.9275353,40.8106522,0
-73.9252241,40.8113694,133
-73.8663218,40.8786423,200
-73.9297776,40.8142916,28
-73.9284487,40.8148446,77
-73.929671,40.8137253,0
-73.9280691,40.8143949,0
-73.9227018,40.8150787,2234
-73.9258029,40.815171,42
-73.9282618,40.8130162,34
-73.9302032,40.8117954,0
-73.92569,40.813974,35
-73.9247017,40.8132123,2581
-73.9294515,40.8100429,0
-73.928867,40.8105159,27
-73.9286668,40.8095134,0
-73.9289432,40.8092644,0
-73.928275,40.8076081,506
-73.9287579,40.8069362,0
-73.928182,40.817693,18
-73.9266338,40.8188904,26
-73.9245016,40.8221875,588
-73.9272845,40.8174163,158
-73.9220296,40.8282827,0
-73.9226284,40.8255352,537
-73.9221707,40.8261868,360
-73.9211491,40.8278863,1073
-73.9193965,40.8286682,967
-73.9192652,40.8301808,0
-73.9202367,40.8271172,524
-73.9185608,40.8283113,887
-73.9226076,40.8196413,1335
-73.9188238,40.8207821,720
-73.9200234,40.8194475,208
-73.9235385,40.8183434,1532
-73.9206787,40.8180073,853
-73.9162975,40.8214976,73
-73.9293759,40.8172142,0
-73.9304328,40.8144095,29
-73.8661297,40.828806,670
-73.8652036,40.8289297,163
-73.8637857,40.8268859,1004
-73.8619313,40.8271236,414
-73.864972,40.8223061,2272
-73.8669282,40.8197469,369
-73.9252224,40.8340185,831
-73.9212756,40.8493215,734
-73.9222231,40.8481167,702
-73.8959917,40.8434979,0
-73.9035435,40.844889,9
-73.900143,40.8446565,31
-73.9034477,40.845455,99
-73.8707616,40.839795,0
-73.8759646,40.8384194,0
-73.9168795,40.8449434,0
-73.9115353,40.8480162,466
-73.9087693,40.8528801,374
-73.9108924,40.8510731,147
-73.9084085,40.8519914,273
-73.9082169,40.8559299,428
-73.9057806,40.8562666,60
-73.9060189,40.8546163,692
-73.9076183,40.8515474,588
-73.9083837,40.8504374,847
-73.9100875,40.8496329,468
-73.908735,40.8493745,753
-73.906613,40.8526595,796
-73.9051854,40.8542422,551
-73.9058014,40.8522945,890
-73.9045416,40.8514074,0
-73.9106255,40.8477441,832
-73.9090221,40.8485504,0
-73.9081065,40.8474293,0
-73.9098244,40.8455473,517
-73.9087985,40.8459555,484
-73.9103856,40.8449381,0
-73.910824,40.8443218,801
-73.9110271,40.8434956,12
-73.9066066,40.8480275,477
-73.906127,40.8487793,127
-73.9059016,40.8497012,0
-73.906889,40.8472266,734
-73.9046542,40.8485062,956
-73.9049902,40.847807,1515
-73.9084876,40.8451544,0
-73.9070098,40.845899,878
-73.9071123,40.8447956,0
-73.907914,40.8459936,840
-73.905686,40.8450101,0
-73.9071615,40.8441877,232
-73.9080627,40.8442343,0
-73.9165144,40.8429472,261
-73.9168429,40.8406079,493
-73.9160949,40.8416555,427
-73.9181122,40.8398574,0
-73.917518,40.8389693,944
-73.9151391,40.8372701,0
-73.9159782,40.8402608,266
-73.9152391,40.8412971,811
-73.9136812,40.8378407,965
-73.9144114,40.8409567,811
-73.9121942,40.8427376,0
-73.9124378,40.8420126,0
-73.9185833,40.8486175,688
-73.920463,40.8457189,351
-73.9220049,40.8441891,165
-73.9213065,40.8426763,823
-73.9219777,40.8432378,492
-73.8684867,40.7972722,0
-73.875589,40.8238376,0
-73.8720358,40.8031632,0
-73.9172284,40.8041562,0
-73.8691829,40.8555171,1400
-73.8681747,40.8555228,482
-73.8684537,40.8540418,408
-73.868355,40.8530885,497
-73.8681578,40.852119,0
-73.8672443,40.8530275,410
-73.8680872,40.851177,0
-73.8673144,40.8501324,151
-73.8684375,40.8497881,862
-73.8731773,40.8426723,0
-73.8690826,40.8486686,460
-73.8678708,40.8492344,0
-73.8676219,40.8479771,48
-73.8683551,40.8459037,277
-73.8687071,40.8389045,248
-73.8669867,40.8443011,238
-73.8739173,40.8408677,480
-73.8744826,40.8402172,1176
-73.8753648,40.839021,133
-73.8746806,40.8395513,216
-73.8741963,40.8386212,0
-73.9109014,40.8049445,0
-73.8745241,40.8352123,148
-73.8742614,40.8331649,0
-73.8737695,40.8308461,0
-73.8705002,40.8421118,489
-73.8719288,40.8400897,0
-73.8691472,40.8430188,439
-73.8684454,40.8434505,407
-73.8668737,40.8427381,374
-73.8707114,40.8384356,216
-73.8686621,40.8373517,252
-73.8623142,40.8334459,0
-73.9018513,40.8572391,1047
-73.9004902,40.8594967,0
-73.898649,40.8598446,0
-73.8991117,40.8578522,403
-73.8997949,40.8565018,837
-73.8986387,40.8666858,694
-73.8971499,40.8668708,491
-73.8952278,40.8676784,1482
-73.8650872,40.8604505,415
-73.8681185,40.8575041,0
-73.8708789,40.8557358,0
-73.864715,40.8570847,0
-73.8641475,40.8604537,555
-73.8632109,40.8604501,219
-73.860996,40.8660228,0
-73.8601777,40.8674783,0
-73.8677521,40.8687937,350
-73.8668107,40.8666594,253
-73.8678462,40.8660014,168
-73.8658338,40.8666626,466
-73.865907,40.8643253,716
-73.8668825,40.8643228,481
-73.8648937,40.8666642,645
-73.8649904,40.8645272,341
-73.864866,40.8634318,0
-73.8638908,40.868319,501
-73.8639542,40.8666641,1092
-73.8640556,40.8648827,150
-73.8630129,40.8666653,594
-73.8617863,40.8670492,103
-73.863154,40.8622012,279
-73.8640938,40.8622188,483
-73.8623189,40.8641704,128
-73.8621801,40.8621834,189
-73.8618248,40.8657448,0
-73.8659788,40.862037,319
-73.8650338,40.8622382,106
-73.8723947,40.8373369,0
-73.8714039,40.8494097,0
-73.870172,40.8505365,11
-73.9059231,40.8077768,0
-73.9226478,40.8033912,2
-73.8950364,40.8785098,0
-73.9050901,40.8794175,188
-73.9036163,40.8796097,41
-73.9048944,40.877724,13
-73.9029402,40.8749221,923
-73.8949947,40.8773604,249
-73.8890984,40.824187,622
-73.8871808,40.8256358,179
-73.8898744,40.8221561,853
-73.8892558,40.8178744,962
-73.8913926,40.8276905,265
-73.9122068,40.8606246,771
-73.8646911,40.8576086,0
-73.8634983,40.8588764,888
-73.860121,40.8643007,533
-73.9002753,40.8111781,0
-73.9112588,40.802923,259
-73.8661515,40.8628709,0
-73.862961,40.8683491,354
-73.8630642,40.8640864,278
-73.8672719,40.8605424,34
-73.8627399,40.839006,1008
-73.8711764,40.8566484,0
-73.8711801,40.8701728,50
-73.8863317,40.8671563,183
-73.8907633,40.836286,91
-73.9102925,40.8042061,214
-73.9227797,40.8020819,0
-73.8781311,40.8752705,569
-73.8879233,40.8754249,375
-73.9039022,40.8752043,411
-73.86803,40.8600286,750
-73.8744159,40.8545326,0
-73.8698706,40.8643531,924
-73.9217346,40.804856,237
-73.9162395,40.7986145,0
-73.8837715,40.8252865,0
-73.8803911,40.8319269,408
-73.8811039,40.8245881,507
-73.881591,40.820634,31
-73.8841172,40.8183137,0
-73.890967,40.8170948,0
-73.8913091,40.8135711,0
-73.8894099,40.8128695,420
-73.8884017,40.8090386,0
-73.886534,40.8055486,0
-73.8851728,40.8113399,0
-73.8856394,40.8094538,0
-73.8837929,40.8097294,0
-73.8824957,40.8110723,0
-73.8623453,40.8409543,767
-73.9295074,40.825367,0
-73.8965164,40.8634051,0
-73.8949796,40.8701196,36
-73.8934205,40.8699499,1519
-73.8937784,40.8670101,0
-73.892057,40.8679602,679
-73.8954362,40.8648326,51
-73.8952609,40.8647657,0
-73.8957461,40.8632235,698
-73.8922502,40.8662607,1431
-73.8975043,40.8619595,0
-73.8890718,40.8684844,518
-73.8956242,40.8615137,951
-73.898893,40.862091,0
-73.8972436,40.8606389,314
-73.8986133,40.8588486,180
-73.8965801,40.8592166,674
-73.8972897,40.8576402,1266
-73.8989218,40.856241,464
-73.8946354,40.8599817,421
-73.8928067,40.8609715,537
-73.8937868,40.8611744,212
-73.8949327,40.8581477,944
-73.8885232,40.8740758,266
-73.8883241,40.8718613,0
-73.9300111,40.8231341,0
-73.9282974,40.8226867,0
-73.927659,40.8218236,21
-73.926304,40.8172994,0
-73.922465,40.822035,4
-73.9156116,40.8251779,348
-73.9111055,40.8284954,0
-73.9100151,40.8296183,0
-73.9088647,40.8311133,129
-73.8732122,40.8256781,0
-73.9108143,40.8661421,0
-73.8689499,40.840791,737
-73.8729554,40.8389671,0
-73.860417,40.8432666,117
-73.8660772,40.8384984,0
-73.8647942,40.8365556,688
-73.8644861,40.8350687,62
-73.8720313,40.8360032,0
-73.8675561,40.8415313,534
-73.8739708,40.8351376,0
-73.9030213,40.8147053,316
-73.901364,40.8151867,369
-73.9009752,40.8143904,993
-73.9004701,40.8163502,0
-73.9005849,40.813593,472
-73.9015145,40.8117038,373
-73.903126,40.8110457,0
-73.9024018,40.8106901,0
-73.8969061,40.8083875,0
-73.896084,40.8171355,592
-73.8973424,40.8158704,1042
-73.8947723,40.8170984,692
-73.897412,40.8136392,0
-73.8955896,40.8124267,0
-73.8931826,40.8186185,404
-73.8914436,40.8195015,0
-73.8939939,40.8157335,51
-73.8944546,40.8137271,0
-73.8941183,40.8118133,0
-73.8920535,40.8143021,57
-73.8925252,40.8136351,0
-73.8931227,40.8130586,0
-73.892311,40.8116576,0
-73.8926322,40.8102095,0
-73.8907988,40.8207613,0
-73.882393,40.8118845,0
-73.8889345,40.8212189,0
-73.8924064,40.8276476,391
-73.8924493,40.8256032,228
-73.890592,40.826458,122
-73.8898502,40.8261774,848
-73.8910528,40.8253243,0
-73.8885753,40.8292499,240
-73.8879073,40.829283,0
-73.888717,40.8285287,151
-73.8883953,40.8276421,743
-73.8859994,40.8295696,0
-73.8891832,40.8256036,381
-73.8900347,40.8241384,746
-73.888517,40.8265893,0
-73.8881608,40.8242321,694
-73.8858459,40.8224936,0
-73.8907593,40.8190406,0
-73.8892796,40.8202644,0
-73.8880776,40.8227375,0
-73.8873939,40.8230357,101
-73.889069,40.8192403,144
-73.8899967,40.817547,166
-73.873422,40.8776757,1072
-73.8871617,40.8321773,410
-73.8895562,40.8433328,221
-73.8876744,40.8390191,0
-73.8914738,40.8353903,123
-73.8926403,40.8308779,520
-73.8888694,40.832768,669
-73.8878829,40.8344188,424
-73.8863326,40.8532684,455
-73.892373,40.8489275,337
-73.8909074,40.8463321,259
-73.8879735,40.8482737,206
-73.8875629,40.8469746,322
-73.8881936,40.8435326,313
-73.8859048,40.8510599,0
-73.8838184,40.8491704,416
-73.8834705,40.846048,207
-73.8834302,40.8446804,561
-73.8801409,40.8454123,836
-73.9000802,40.8782446,270
-73.8909407,40.8429958,0
-73.8936741,40.8467967,144
-73.9048859,40.8412327,0
-73.9028475,40.8397529,97
-73.9020856,40.8411127,38
-73.8991773,40.8440439,0
-73.9037986,40.835605,381
-73.9032802,40.8312807,628
-73.8971305,40.8399859,0
-73.8942461,40.8430407,756
-73.8923363,40.8416682,256
-73.8963226,40.8311452,553
-73.8918936,40.8550782,177
-73.8868431,40.8558207,32
-73.8874324,40.8540136,245
-73.8890081,40.8504757,533
-73.9086932,40.8034619,0
-73.9081931,40.8021664,0
-73.908793,40.8015714,0
-73.9069244,40.803422,0
-73.9075465,40.8028065,0
-73.9063502,40.80399,59
-73.9093729,40.800999,0
-73.8985899,40.8006295,0
-73.8797229,40.8390387,0
-73.9046491,40.8053926,0
-73.8768549,40.8365533,0
-73.8771725,40.8388738,574
-73.8759595,40.840808,91
-73.8766638,40.8395571,336
-73.8755457,40.8414602,103
-73.875974,40.8347905,1898
-73.8795713,40.8323581,823
-73.8790035,40.8299115,899
-73.8767672,40.8326806,924
-73.8751749,40.8362441,0
-73.8762463,40.8303401,1469
-73.8758685,40.8328224,622
-73.8753172,40.8305235,1296
-73.8793421,40.8272578,1335
-73.8797097,40.824759,387
-73.8778578,40.8249919,1498
-73.8756858,40.8279752,1129
-73.8829554,40.87137,434
-73.8839454,40.8696638,1133
-73.8900819,40.8674868,351
-73.8926532,40.8628866,611
-73.8886851,40.8676264,789
-73.8888192,40.8655202,912
-73.8917807,40.8582191,346
-73.891574,40.8565596,28
-73.8810926,40.8421763,443
-73.8828766,40.8484969,0
-73.8734502,40.8392548,0
-73.9203455,40.8187459,151
-73.8836741,40.849982,306
-73.9044146,40.8566082,357
-73.9035499,40.8563192,684
-73.9004555,40.8567686,0
-73.8961806,40.8681263,1396
-73.896175,40.8664305,242
-73.9167031,40.7993986,0
-73.8952385,40.8601881,421
-73.8678467,40.8581863,0
-73.8656709,40.8738147,159
-73.864599,40.8735002,173
-73.8656644,40.8694866,43
-73.8600249,40.8748168,184
-73.8623949,40.8716822,112
-73.8628895,40.8704987,422
-73.8772911,40.8226472,15
-73.8742573,40.8710789,0
-73.8699368,40.8705802,904
-73.8914853,40.8337903,53
-73.9023023,40.8796286,0
-73.9006282,40.8488843,340
-73.9005463,40.8471142,20
-73.8985249,40.845187,369
-73.898317,40.8478326,82
-73.8937947,40.8539338,97
-73.8956798,40.8503928,336
-73.894897,40.8500645,159
-73.8647725,40.8138046,0
-73.9148285,40.8786381,1010
-73.9087841,40.8154036,512
-73.905956,40.8150913,799
-73.9088314,40.8097987,39
-73.909499,40.808045,0
-73.9061892,40.8102305,73
-73.9043182,40.8539295,1652
-73.9026242,40.8526754,770
-73.8796548,40.8141238,0
-73.8761597,40.8112821,0
-73.8612101,40.836521,565
-73.9160797,40.8244853,453
-73.9158189,40.8183415,234
-73.9131719,40.8236318,700
-73.9128739,40.8213337,148
-73.9100027,40.8279046,281
-73.9075432,40.8287968,589
-73.905104,40.8262048,741
-73.9071102,40.821445,223
-73.907583,40.8228807,290
-73.9062305,40.8212389,104
-73.9072383,40.8175905,815
-73.9175896,40.8156077,0
-73.9141487,40.8142725,507
-73.9146479,40.808573,409
-73.9107947,40.8062583,0
-73.913523,40.8230091,91
-73.9188777,40.8020306,0
-73.9230665,40.8108806,580
-73.9226373,40.8068943,401
-73.9232832,40.8129286,1
-73.9191087,40.8113146,825
-73.9182744,40.8125945,427
-73.9156567,40.8116526,746
-73.922187,40.8075219,964
-73.9162777,40.8046826,1006
-73.9154126,40.8283912,446
-73.9138165,40.8277395,55
-73.92759,40.8126607,106
-73.8990707,40.8177577,98
-73.8939403,40.8554123,59
-73.9105129,40.8208508,75
-73.9208718,40.8288609,669
-73.8655131,40.8425151,75
-73.9146026,40.8210762,476
-73.8623354,40.8585059,234
-73.8873812,40.8451865,123
-73.897911,40.8565507,93
-73.9178927,40.8464837,326
-73.8851623,40.8484522,267
-73.9167828,40.8200432,393
-73.9032462,40.8366459,681
-73.8639916,40.8390128,470
-73.8622377,40.8666003,166
-73.8678296,40.8438489,385
-73.8899687,40.8308934,531
-73.8989451,40.8310198,107
-73.8625035,40.8604491,138
-73.9097213,40.8377811,223
-73.9062618,40.8191004,264
-73.8966023,40.8563269,441
-73.912142,40.8202668,96
-73.8644341,40.8404554,195
-73.9024036,40.8216958,95
-73.9118804,40.8199438,47
-73.9112342,40.819688,102
-73.8855957,40.8744318,0
-73.8859515,40.8756937,0
-73.884995,40.8778284,27
-73.8864278,40.8764313,744
-73.8862727,40.8777922,431
-73.8853184,40.8785294,0
-73.876151,40.8129757,0
-73.876511,40.8142816,0
-73.8875195,40.8611139,1902
-73.8872991,40.8627821,326
-73.9288594,40.8406422,0
-73.9303507,40.8373396,0
-73.9229904,40.8445126,0
-73.923432,40.844583,0
-73.9243431,40.8447177,0
-73.9236587,40.8447278,0
-73.9215103,40.8448792,0
-73.9230289,40.8447649,0
-73.9179177,40.8450789,0
-73.9137415,40.8451906,0
-73.9157415,40.8451544,0
-73.9126441,40.8451785,0
-73.9115204,40.8451476,0
-73.9083953,40.845023,0
-73.9102676,40.8451005,0
-73.9057444,40.8448689,0
-73.9070911,40.8449598,0
-73.9037528,40.8447145,0
-73.9018302,40.8444874,0
-73.9002695,40.8442957,0
-73.8990965,40.8441639,0
-73.8980427,40.8440458,0
-73.8975978,40.8448924,213
-73.8960104,40.8439702,0
-73.8962032,40.8438528,0
-73.8936618,40.8439997,176
-73.8923757,40.843571,0
-73.8917667,40.843806,156
-73.8902356,40.8438619,206
-73.8890991,40.8424543,115
-73.8870232,40.841366,180
-73.8857724,40.8411244,0
-73.8846518,40.8398215,0
-73.8831888,40.8388407,0
